customer_id,renta,condiciones_conduccion,vacaciones,sector,comunidad_autonoma,familia,tipo_combustible,uso_habitual,cambio,plaza_parking,frecuencia_uso,experiencia_conduccion,car_id,Maker,Version,Price,Year,Kms,Potencia,Caja_velocidades,presupuesto,tipo_combustible.1,Puertas,Plazas,Marca,target
3049,-12000,buen clima,ciudad,Entretenimiento y Medios,Cantabria,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,intermedio,2757,Toyota Proace City,Combi L2 1.5D VX 130,20890,2024,14.530km,130CV,Manual,"20,000-30,000",Diesel,4,5,Toyota,0
3049,-12000,buen clima,ciudad,Entretenimiento y Medios,Cantabria,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,intermedio,2567,SEAT León,1.5 eTSI DSG-7 S&S Style Special Edition 150,21090,2024,618km,150CV,Automatico,"20,000-30,000",Hibrido,4,5,SEAT,0
3049,-12000,buen clima,ciudad,Entretenimiento y Medios,Cantabria,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,intermedio,2766,Toyota Rav4,2.5 hybrid 2WD Business,30490,2021,47.760km,218CV,Automatico,"30,000-40,000",Hibrido,4,5,Toyota,0
3049,-12000,buen clima,ciudad,Entretenimiento y Medios,Cantabria,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,intermedio,2546,SEAT Ibiza,1.0 TSI S&S Style 95,11790,2020,83.231km,95CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT,0
3049,-12000,buen clima,ciudad,Entretenimiento y Medios,Cantabria,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,intermedio,2160,Peugeot 5008 SUV,Hybrid Allure Pack 136 eDCS6,26690,2024,24.313km,136CV,Automatico,"20,000-30,000",Hibrido,4,5,Peugeot,0
3049,-12000,buen clima,ciudad,Entretenimiento y Medios,Cantabria,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,intermedio,1482,Nissan Micra,IG-T Acenta 92,12690,2022,32.010km,92CV,Manual,"10,000-15,000",Gasolina,4,5,Nissan,0
1173,20000 - 35000,buen clima,ciudad,Salud,Baleares,"Si, grande",electrico,uso particular habitual,Manual,Si,ocasional,intermedio,432,Citroen C3 Aircross,Puretech S&S Plus 110,13290,2024,21.726km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,0
1173,20000 - 35000,buen clima,ciudad,Salud,Baleares,"Si, grande",electrico,uso particular habitual,Manual,Si,ocasional,intermedio,2370,Renault Clio,E-TECH Híbrido Intens,15490,2020,27.553km,140CV,Automatico,"15,000-20,000",Hibrido,4,5,Renault,0
1173,20000 - 35000,buen clima,ciudad,Salud,Baleares,"Si, grande",electrico,uso particular habitual,Manual,Si,ocasional,intermedio,209,BMW X1,sDrive 18d Business,19990,2019,109.790km,150CV,Automatico,"15,000-20,000",Diesel,4,5,BMW,0
1173,20000 - 35000,buen clima,ciudad,Salud,Baleares,"Si, grande",electrico,uso particular habitual,Manual,Si,ocasional,intermedio,1762,Opel Mokka,1.5D S&S Ultimate,16790,2023,13.682km,110CV,Manual,"15,000-20,000",Diesel,4,5,Opel,0
1173,20000 - 35000,buen clima,ciudad,Salud,Baleares,"Si, grande",electrico,uso particular habitual,Manual,Si,ocasional,intermedio,1114,Kia Niro,1.6 HEV Concept,17690,2020,41.022km,141CV,Automatico,"15,000-20,000",Hibrido,4,5,Kia,0
1173,20000 - 35000,buen clima,ciudad,Salud,Baleares,"Si, grande",electrico,uso particular habitual,Manual,Si,ocasional,intermedio,2965,Volkswagen Tiguan,2.0TDI Advance DSG,22290,2020,141.215km,150CV,Automatico,"20,000-30,000",Diesel,4,5,Volkswagen,0
1173,20000 - 35000,buen clima,ciudad,Salud,Baleares,"Si, grande",electrico,uso particular habitual,Manual,Si,ocasional,intermedio,1920,Peugeot 208,1.2 Puretech S&S Allure 100,13190,2024,31.253km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot,0
1173,20000 - 35000,buen clima,ciudad,Salud,Baleares,"Si, grande",electrico,uso particular habitual,Manual,Si,ocasional,intermedio,1389,Mercedes Clase CLA,CLA Shooting Brake 200d 7G-DCT,21590,2019,136.133km,136CV,Automatico,"20,000-30,000",Diesel,4,5,Mercedes,0
1173,20000 - 35000,buen clima,ciudad,Salud,Baleares,"Si, grande",electrico,uso particular habitual,Manual,Si,ocasional,intermedio,255,BMW X3,xDrive 20dA,37590,2021,62.650km,190CV,Automatico,"30,000-40,000",Hibrido,4,5,BMW,0
1173,20000 - 35000,buen clima,ciudad,Salud,Baleares,"Si, grande",electrico,uso particular habitual,Manual,Si,ocasional,intermedio,2805,Volkswagen Golf,1.5 eTSI Life DSG,21790,2020,65.397km,150CV,Automatico,"20,000-30,000",Hibrido,4,5,Volkswagen,0
1486,12000 - 20000,buen clima,playa,Tecnología,Asturias,"Si, grande",hibrido,uso particular ocasional,Manual,Si,semanal,experto,181,BMW Serie 3,318d,19590,2020,115.073km,150CV,Automatico,"15,000-20,000",Diesel,4,5,BMW,0
1486,12000 - 20000,buen clima,playa,Tecnología,Asturias,"Si, grande",hibrido,uso particular ocasional,Manual,Si,semanal,experto,641,Fiat 500,1.0 GSE Lounge,8190,2021,71.698km,70CV,Manual,"5,000-10,000",Hibrido,4,5,Fiat,0
1486,12000 - 20000,buen clima,playa,Tecnología,Asturias,"Si, grande",hibrido,uso particular ocasional,Manual,Si,semanal,experto,2456,Renault Zoe,Intens 40 R90,9990,2018,107.577km,92CV,Automatico,"5,000-10,000",Electrico,4,5,Renault,0
1486,12000 - 20000,buen clima,playa,Tecnología,Asturias,"Si, grande",hibrido,uso particular ocasional,Manual,Si,semanal,experto,1325,Mazda Mazda2,1.5 Skyactiv-g Black Tech Edition,13290,2018,80.554km,90CV,Manual,"10,000-15,000",Gasolina,4,5,Mazda,0
1486,12000 - 20000,buen clima,playa,Tecnología,Asturias,"Si, grande",hibrido,uso particular ocasional,Manual,Si,semanal,experto,2334,Renault Captur,TCe Techno,18590,2024,24.080km,90CV,Manual,"15,000-20,000",Gasolina,4,5,Renault,0
1486,12000 - 20000,buen clima,playa,Tecnología,Asturias,"Si, grande",hibrido,uso particular ocasional,Manual,Si,semanal,experto,518,Citroen C4 X,1.5 BlueHDI S&S Max EAT8 130,18690,2024,20.750km,130CV,Automatico,"15,000-20,000",Diesel,4,5,Citroen,0
1486,12000 - 20000,buen clima,playa,Tecnología,Asturias,"Si, grande",hibrido,uso particular ocasional,Manual,Si,semanal,experto,2665,Tesla Model 3,Long-Range Dual Motor AWD,25490,2019,31.898km,441CV,Automatico,"20,000-30,000",Electrico,4,5,Tesla,0
1486,12000 - 20000,buen clima,playa,Tecnología,Asturias,"Si, grande",hibrido,uso particular ocasional,Manual,Si,semanal,experto,1444,Mitsubishi ASX,160 MPI Motion,12590,2015,60.672km,117CV,Manual,"10,000-15,000",Gasolina,4,5,Mitsubishi,0
1486,12000 - 20000,buen clima,playa,Tecnología,Asturias,"Si, grande",hibrido,uso particular ocasional,Manual,Si,semanal,experto,19,Audi A1,Sportback 1.0 TFSI Adrenalin,13990,2017,46.382km,95CV,Manual,"10,000-15,000",Gasolina,4,5,Audi,0
1486,12000 - 20000,buen clima,playa,Tecnología,Asturias,"Si, grande",hibrido,uso particular ocasional,Manual,Si,semanal,experto,364,Citroen C3,1.5BlueHDi S&S C-Series 100,10890,2020,77.476km,100CV,Manual,"10,000-15,000",Diesel,4,5,Citroen,0
2202,35000-60000,buen clima,ciudad,Educación,Asturias,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,experto,1589,Nissan X-Trail,1.3 DIG-T N-Connecta 4x2 DCT,15490,2020,110.495km,160CV,Automatico,"15,000-20,000",Gasolina,4,5,Nissan,0
2202,35000-60000,buen clima,ciudad,Educación,Asturias,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,experto,868,Ford Puma,1.0 EcoBoost MHEV ST-Line Design 125,16390,2022,48.298km,125CV,Manual,"15,000-20,000",Hibrido,4,5,Ford,0
2202,35000-60000,buen clima,ciudad,Educación,Asturias,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,experto,362,Citroen C3,1.2 PureTech S&S Shine 83,9990,2018,39.504km,82CV,Manual,"5,000-10,000",Gasolina,4,5,Citroen,0
2202,35000-60000,buen clima,ciudad,Educación,Asturias,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,experto,818,Ford Ka,1.20 Auto-S&S Trend+,6890,2015,55.744km,69CV,Manual,"5,000-10,000",Gasolina,4,5,Ford,0
2202,35000-60000,buen clima,ciudad,Educación,Asturias,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,experto,107,Audi Q3,2.0TDI Sport edition S tronic,21390,2017,72.506km,150CV,Automatico,"20,000-30,000",Diesel,4,5,Audi,0
2202,35000-60000,buen clima,ciudad,Educación,Asturias,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,experto,2975,Volkswagen Tiguan,2.0TDI Advance DSG,25890,2020,71.591km,150CV,Automatico,"20,000-30,000",Diesel,4,5,Volkswagen,0
2202,35000-60000,buen clima,ciudad,Educación,Asturias,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,experto,232,BMW X2,sDrive 18dA,20490,2018,75.714km,150CV,Automatico,"20,000-30,000",Diesel,4,5,BMW,0
2202,35000-60000,buen clima,ciudad,Educación,Asturias,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,experto,2807,Volkswagen Golf,1.6TDI Advance,13290,2018,115.143km,115CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen,0
2202,35000-60000,buen clima,ciudad,Educación,Asturias,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,experto,2564,SEAT León,1.5 TSI S&S Style 130,14190,2020,105.773km,130CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT,0
2202,35000-60000,buen clima,ciudad,Educación,Asturias,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,experto,542,Citroen C5 Aircross,Hybrid Plus e-DCS6 136,23190,2024,22.548km,136CV,Automatico,"20,000-30,000",Hibrido,4,5,Citroen,0
4786,20000 - 35000,nieve,montaña,Salud,Castilla-La Mancha,"Si, pequeña",diesel,viajes largos,Manual,No,diario,novato,91,Audi Q2,30 TFSI Design,18590,2020,103.314km,116CV,Manual,"15,000-20,000",Gasolina,4,5,Audi,0
4786,20000 - 35000,nieve,montaña,Salud,Castilla-La Mancha,"Si, pequeña",diesel,viajes largos,Manual,No,diario,novato,1911,Peugeot 208,1.2 Puretech S&S Allure 100,12290,2023,30.959km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot,0
4786,20000 - 35000,nieve,montaña,Salud,Castilla-La Mancha,"Si, pequeña",diesel,viajes largos,Manual,No,diario,novato,496,Citroen C4 X,1.2 PureTech Plus S&S EAT8 130,15890,2024,26.011km,130CV,Automatico,"15,000-20,000",Gasolina,4,5,Citroen,0
4786,20000 - 35000,nieve,montaña,Salud,Castilla-La Mancha,"Si, pequeña",diesel,viajes largos,Manual,No,diario,novato,3042,Volvo XC60,D4 R-Design AWD Aut.,23790,2017,168.680km,190CV,Automatico,"20,000-30,000",Diesel,4,5,Volvo,0
4786,20000 - 35000,nieve,montaña,Salud,Castilla-La Mancha,"Si, pequeña",diesel,viajes largos,Manual,No,diario,novato,1142,Kia Sportage,1.6 MHEV Concept 4x2 115,15190,2020,114.437km,115CV,Manual,"15,000-20,000",Hibrido,4,5,Kia,0
4786,20000 - 35000,nieve,montaña,Salud,Castilla-La Mancha,"Si, pequeña",diesel,viajes largos,Manual,No,diario,novato,1498,Nissan Qashqai,1.3 DIG-T Acenta 4x2,16690,2020,36.288km,140CV,Manual,"15,000-20,000",Gasolina,4,5,Nissan,0
4786,20000 - 35000,nieve,montaña,Salud,Castilla-La Mancha,"Si, pequeña",diesel,viajes largos,Manual,No,diario,novato,294,CUPRA León,1.5 ETSI DSG,23290,2023,23.961km,150CV,Automatico,"20,000-30,000",Hibrido,4,5,CUPRA,0
4786,20000 - 35000,nieve,montaña,Salud,Castilla-La Mancha,"Si, pequeña",diesel,viajes largos,Manual,No,diario,novato,417,Citroen C3 Aircross,BlueHDi S&S Shine EAT6 120,16090,2022,30.460km,120CV,Automatico,"15,000-20,000",Diesel,4,5,Citroen,0
4786,20000 - 35000,nieve,montaña,Salud,Castilla-La Mancha,"Si, pequeña",diesel,viajes largos,Manual,No,diario,novato,1538,Nissan Qashqai,1.3 DIG-T mHEV 12V N-Connecta 4x2,22690,2023,20.081km,140CV,Manual,"20,000-30,000",Hibrido,4,5,Nissan,0
4786,20000 - 35000,nieve,montaña,Salud,Castilla-La Mancha,"Si, pequeña",diesel,viajes largos,Manual,No,diario,novato,707,Fiat 500,1.0 Hybrid Sport,10490,2022,64.519km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat,0
4210,20000 - 35000,nieve,ciudad,Educación,Aragón,No,gasolina,uso particular ocasional,Manual,No,diario,intermedio,900,Ford Transit Courier,Van 1.5TDCi Trend 75,8390,2020,102.906km,75CV,Manual,"5,000-10,000",Diesel,4,5,Ford,0
4210,20000 - 35000,nieve,ciudad,Educación,Aragón,No,gasolina,uso particular ocasional,Manual,No,diario,intermedio,244,BMW X3,xDrive 20dA,26990,2021,152.309km,190CV,Automatico,"20,000-30,000",Hibrido,4,5,BMW,0
4210,20000 - 35000,nieve,ciudad,Educación,Aragón,No,gasolina,uso particular ocasional,Manual,No,diario,intermedio,1814,Peugeot 2008,1.2 PureTech S&S Allure 100,17290,2024,10.760km,100CV,Manual,"15,000-20,000",Gasolina,4,5,Peugeot,0
4210,20000 - 35000,nieve,ciudad,Educación,Aragón,No,gasolina,uso particular ocasional,Manual,No,diario,intermedio,336,Citroen C3,1.2 PureTech S&S Feel Pack 83,10290,2021,49.758km,83CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,0
4210,20000 - 35000,nieve,ciudad,Educación,Aragón,No,gasolina,uso particular ocasional,Manual,No,diario,intermedio,2987,Volkswagen Touareg,3.0TDI V6 Premium Tiptronic Atmosphere 4M,38390,2019,91.374km,231CV,Automatico,"30,000-40,000",Diesel,4,5,Volkswagen,0
4210,20000 - 35000,nieve,ciudad,Educación,Aragón,No,gasolina,uso particular ocasional,Manual,No,diario,intermedio,2505,SEAT Ateca,1.5 EcoTSI S&S Style XM,19590,2023,44.273km,150CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT,0
4210,20000 - 35000,nieve,ciudad,Educación,Aragón,No,gasolina,uso particular ocasional,Manual,No,diario,intermedio,1888,Peugeot 208,1.2 Puretech S&S Active 100,12990,2024,6.691km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot,0
4210,20000 - 35000,nieve,ciudad,Educación,Aragón,No,gasolina,uso particular ocasional,Manual,No,diario,intermedio,2543,SEAT Ibiza,1.0 TSI S&S Style 95,10290,2018,115.834km,95CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT,0
4210,20000 - 35000,nieve,ciudad,Educación,Aragón,No,gasolina,uso particular ocasional,Manual,No,diario,intermedio,2397,Renault Clio,TCe Techno,15890,2024,10.308km,90CV,Manual,"15,000-20,000",Gasolina,4,5,Renault,0
4210,20000 - 35000,nieve,ciudad,Educación,Aragón,No,gasolina,uso particular ocasional,Manual,No,diario,intermedio,1393,Mercedes Clase CLS,CLS 350 EQ Boost Aut.,47790,2020,33.654km,299CV,Automatico,"40,000-50,000",Hibrido,4,5,Mercedes,0
415,20000 - 35000,buen clima,playa,Tecnología,Aragón,"Si, grande",electrico,uso particular ocasional,Manual,Si,ocasional,intermedio,2474,SEAT Arona,1.0 TSI S&S FR XM 110,18190,2024,14.234km,110CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT,0
415,20000 - 35000,buen clima,playa,Tecnología,Aragón,"Si, grande",electrico,uso particular ocasional,Manual,Si,ocasional,intermedio,2127,Peugeot 5008 SUV,1.5BlueHDi S&S Allure 130,21190,2021,60.385km,130CV,Manual,"20,000-30,000",Diesel,4,5,Peugeot,0
415,20000 - 35000,buen clima,playa,Tecnología,Aragón,"Si, grande",electrico,uso particular ocasional,Manual,Si,ocasional,intermedio,1739,Opel Grandland X,1.2T S&S Design Line Aut. 130,13590,2020,112.820km,130CV,Automatico,"10,000-15,000",Gasolina,4,5,Opel,0
415,20000 - 35000,buen clima,playa,Tecnología,Aragón,"Si, grande",electrico,uso particular ocasional,Manual,Si,ocasional,intermedio,441,Citroen C3 Aircross,Puretech S&S Plus 110,14590,2024,13.166km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,0
415,20000 - 35000,buen clima,playa,Tecnología,Aragón,"Si, grande",electrico,uso particular ocasional,Manual,Si,ocasional,intermedio,2194,Peugeot 508,SW 1.5 BlueHDi S&S Allure EAT8 130,14790,2020,119.991km,130CV,Automatico,"10,000-15,000",Diesel,4,5,Peugeot,0
415,20000 - 35000,buen clima,playa,Tecnología,Aragón,"Si, grande",electrico,uso particular ocasional,Manual,Si,ocasional,intermedio,746,Fiat Panda,1.0 Gse Cross Hybrid,10790,2023,29.184km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat,0
415,20000 - 35000,buen clima,playa,Tecnología,Aragón,"Si, grande",electrico,uso particular ocasional,Manual,Si,ocasional,intermedio,2118,Peugeot 5008 SUV,1.5BlueHDi S&S Active EAT8 130,17890,2020,84.217km,130CV,Automatico,"15,000-20,000",Diesel,4,5,Peugeot,0
415,20000 - 35000,buen clima,playa,Tecnología,Aragón,"Si, grande",electrico,uso particular ocasional,Manual,Si,ocasional,intermedio,2573,SEAT León,1.6TDI CR S&S Style 115,12290,2020,117.609km,115CV,Manual,"10,000-15,000",Diesel,4,5,SEAT,0
415,20000 - 35000,buen clima,playa,Tecnología,Aragón,"Si, grande",electrico,uso particular ocasional,Manual,Si,ocasional,intermedio,2479,SEAT Arona,1.0 TSI S&S FR XM 115,17690,2024,10.678km,116CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT,0
415,20000 - 35000,buen clima,playa,Tecnología,Aragón,"Si, grande",electrico,uso particular ocasional,Manual,Si,ocasional,intermedio,478,Citroen C4,Picasso 1.2 PureTech S&S Live 130,9990,2017,82.416km,130CV,Manual,"5,000-10,000",Gasolina,4,5,Citroen,0
3831,12000 - 20000,buen clima,montaña,Otros,Aragón,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,1011,Jeep Avenger,1.2 Altitude,19090,2024,12.422km,100CV,Manual,"15,000-20,000",Gasolina,4,5,Jeep,0
3831,12000 - 20000,buen clima,montaña,Otros,Aragón,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,658,Fiat 500,1.0 Hybrid Cult,9790,2021,27.471km,70CV,Manual,"5,000-10,000",Hibrido,4,5,Fiat,0
3831,12000 - 20000,buen clima,montaña,Otros,Aragón,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,427,Citroen C3 Aircross,Puretech S&S C-Series 110,12990,2023,44.554km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,0
3831,12000 - 20000,buen clima,montaña,Otros,Aragón,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,703,Fiat 500,1.0 Hybrid Monotrim,9990,2023,32.969km,70CV,Manual,"5,000-10,000",Hibrido,4,5,Fiat,0
3831,12000 - 20000,buen clima,montaña,Otros,Aragón,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,237,BMW X2,xDrive 25eA M Sport,31890,2021,48.978km,220CV,Automatico,"30,000-40,000",Hibrido,4,5,BMW,0
3831,12000 - 20000,buen clima,montaña,Otros,Aragón,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,651,Fiat 500,1.0 GSE S,9690,2021,27.491km,70CV,Manual,"5,000-10,000",Hibrido,4,5,Fiat,0
3831,12000 - 20000,buen clima,montaña,Otros,Aragón,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,2539,SEAT Ibiza,1.0 TSI S&S FR XS 110,15890,2023,14.178km,110CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT,0
3831,12000 - 20000,buen clima,montaña,Otros,Aragón,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,1660,Opel Corsa,1.2T XHL S/S GS 100,13490,2024,13.301km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel,0
3831,12000 - 20000,buen clima,montaña,Otros,Aragón,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,874,Ford Puma,1.0 EcoBoost MHEV ST-Line X 125,16790,2023,49.742km,125CV,Manual,"15,000-20,000",Hibrido,4,5,Ford,0
3831,12000 - 20000,buen clima,montaña,Otros,Aragón,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,224,BMW X1,sDrive 18iA,29490,2023,58.652km,136CV,Automatico,"20,000-30,000",Gasolina,4,5,BMW,0
2415,35000-60000,buen clima,montaña,Turismo y Ocio,Navarra,"Si, pequeña",gasolina,viajes largos,Manual,Si,ocasional,experto,758,Fiat Tipo,SW 1.6 Multijet II Business,17890,2019,114.033km,120CV,Automatico,"15,000-20,000",Diesel,4,5,Fiat,0
2415,35000-60000,buen clima,montaña,Turismo y Ocio,Navarra,"Si, pequeña",gasolina,viajes largos,Manual,Si,ocasional,experto,1179,Kia Stonic,1.2 DPi Concept,12990,2023,69.289km,84CV,Manual,"10,000-15,000",Gasolina,4,5,Kia,0
2415,35000-60000,buen clima,montaña,Turismo y Ocio,Navarra,"Si, pequeña",gasolina,viajes largos,Manual,Si,ocasional,experto,520,Citroen C4 X,1.5 BlueHDI S&S Plus EAT8 130,17290,2024,23.471km,130CV,Automatico,"15,000-20,000",Diesel,4,5,Citroen,0
2415,35000-60000,buen clima,montaña,Turismo y Ocio,Navarra,"Si, pequeña",gasolina,viajes largos,Manual,Si,ocasional,experto,2099,Peugeot 408,PureTech 130 Allure EAT8,21190,2024,10.730km,130CV,Automatico,"20,000-30,000",Gasolina,4,5,Peugeot,0
2415,35000-60000,buen clima,montaña,Turismo y Ocio,Navarra,"Si, pequeña",gasolina,viajes largos,Manual,Si,ocasional,experto,2877,Volkswagen Polo,1.0 TSI Advance,13590,2021,29.504km,95CV,Manual,"10,000-15,000",Gasolina,4,5,Volkswagen,0
2415,35000-60000,buen clima,montaña,Turismo y Ocio,Navarra,"Si, pequeña",gasolina,viajes largos,Manual,Si,ocasional,experto,2015,Peugeot 3008 SUV,HYB PHEV 225 Allure Pack e-EAT8,24290,2023,31.858km,224CV,Automatico,"20,000-30,000",Hibrido,4,5,Peugeot,0
2415,35000-60000,buen clima,montaña,Turismo y Ocio,Navarra,"Si, pequeña",gasolina,viajes largos,Manual,Si,ocasional,experto,2184,Peugeot 508,Hybrid 225 Allure Pack e-EAT8,20490,2021,56.377km,224CV,Automatico,"20,000-30,000",Hibrido,4,5,Peugeot,0
2415,35000-60000,buen clima,montaña,Turismo y Ocio,Navarra,"Si, pequeña",gasolina,viajes largos,Manual,Si,ocasional,experto,383,Citroen C3,Origin 1.2 PureTech S&S Plus 83,11190,2024,26.688km,83CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,0
2415,35000-60000,buen clima,montaña,Turismo y Ocio,Navarra,"Si, pequeña",gasolina,viajes largos,Manual,Si,ocasional,experto,1622,Opel Corsa,#NAME?,13890,2021,40.610km,136CV,Automatico,"10,000-15,000",Electrico,4,5,Opel,0
2415,35000-60000,buen clima,montaña,Turismo y Ocio,Navarra,"Si, pequeña",gasolina,viajes largos,Manual,Si,ocasional,experto,2364,Renault Clio,E-TECH Híbrido Intens,14990,2020,64.644km,140CV,Automatico,"10,000-15,000",Hibrido,4,5,Renault,0
2499,20000 - 35000,buen clima,ciudad,Transporte y Logística,Aragón,"Si, grande",gasolina,uso particular habitual,Automatico,Si,semanal,experto,1534,Nissan Qashqai,1.3 DIG-T mHEV 12V N-Connecta 4x2,22290,2023,19.469km,140CV,Manual,"20,000-30,000",Hibrido,4,5,Nissan,0
2499,20000 - 35000,buen clima,ciudad,Transporte y Logística,Aragón,"Si, grande",gasolina,uso particular habitual,Automatico,Si,semanal,experto,1393,Mercedes Clase CLS,CLS 350 EQ Boost Aut.,47790,2020,33.654km,299CV,Automatico,"40,000-50,000",Hibrido,4,5,Mercedes,0
2499,20000 - 35000,buen clima,ciudad,Transporte y Logística,Aragón,"Si, grande",gasolina,uso particular habitual,Automatico,Si,semanal,experto,2564,SEAT León,1.5 TSI S&S Style 130,14190,2020,105.773km,130CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT,0
2499,20000 - 35000,buen clima,ciudad,Transporte y Logística,Aragón,"Si, grande",gasolina,uso particular habitual,Automatico,Si,semanal,experto,967,Hyundai Tucson,1.6CRDI 48V SLE 4x2,16690,2020,103.092km,116CV,Manual,"15,000-20,000",Hibrido,4,5,Hyundai,0
2499,20000 - 35000,buen clima,ciudad,Transporte y Logística,Aragón,"Si, grande",gasolina,uso particular habitual,Automatico,Si,semanal,experto,1894,Peugeot 208,1.2 Puretech S&S Active 100,13590,2024,6.215km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot,0
2499,20000 - 35000,buen clima,ciudad,Transporte y Logística,Aragón,"Si, grande",gasolina,uso particular habitual,Automatico,Si,semanal,experto,1933,Peugeot 208,1.2 Puretech S&S Allure 100,14590,2024,7.501km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot,0
2499,20000 - 35000,buen clima,ciudad,Transporte y Logística,Aragón,"Si, grande",gasolina,uso particular habitual,Automatico,Si,semanal,experto,1861,Peugeot 2008,1.2 e-VTI PureTech Active ETG5,10490,2015,40.676km,82CV,Automatico,"10,000-15,000",Gasolina,4,5,Peugeot,0
2499,20000 - 35000,buen clima,ciudad,Transporte y Logística,Aragón,"Si, grande",gasolina,uso particular habitual,Automatico,Si,semanal,experto,1312,Mazda CX-5,2.0 Skyactiv-G Zenith Black 2WD,20690,2018,47.102km,165CV,Manual,"20,000-30,000",Gasolina,4,5,Mazda,0
2499,20000 - 35000,buen clima,ciudad,Transporte y Logística,Aragón,"Si, grande",gasolina,uso particular habitual,Automatico,Si,semanal,experto,2887,Volkswagen Polo,1.0 TSI R-Line,19090,2023,29.473km,95CV,Manual,"15,000-20,000",Gasolina,4,5,Volkswagen,0
2499,20000 - 35000,buen clima,ciudad,Transporte y Logística,Aragón,"Si, grande",gasolina,uso particular habitual,Automatico,Si,semanal,experto,91,Audi Q2,30 TFSI Design,18590,2020,103.314km,116CV,Manual,"15,000-20,000",Gasolina,4,5,Audi,0
894,20000 - 35000,buen clima,ciudad,Transporte y Logística,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,920,Hyundai Ioniq,HEV 1.6 GDI Klass,18190,2022,56.318km,141CV,Automatico,"15,000-20,000",Hibrido,4,5,Hyundai,0
894,20000 - 35000,buen clima,ciudad,Transporte y Logística,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,2277,Renault Arkana,1.6 E-Tech Engineered,19590,2022,105.811km,145CV,Automatico,"15,000-20,000",Hibrido,4,5,Renault,0
894,20000 - 35000,buen clima,ciudad,Transporte y Logística,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,1782,Peugeot 2008,1.2 PureTech S&S Allure 100,15490,2024,33.275km,100CV,Manual,"15,000-20,000",Gasolina,4,5,Peugeot,0
894,20000 - 35000,buen clima,ciudad,Transporte y Logística,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,intermedio,1358,Mercedes Clase A,A 200 7G-DCT,25890,2022,70.224km,163CV,Automatico,"20,000-30,000",Gasolina,4,5,Mercedes,0
